channel_id,direction,direction2,entry_points,entry_type,message_id,raw_message,stop_loss,symbol,timestamp,tp1,tp2,tp3,tp4
-1001552516320,SELL,SELL,"[2.067, 2.073]",limit,9727,"GBPAUD SELL limit from 2.067 and SELL limit from 2.073
Tp1 @ 2.062 1
Tp2 @ 2.056 2
Tp3 @ 2.050 3
Tp4 @ 2.044 0
Sl    @ 2.079 ",2.079,GBPAUD,2025-05-04T20:33:26+00:00,2.062,2.056,2.05,2.044
-1001552516320,SELL,SELL,"[1.846, 1.852]",limit,9726,"GBPCAD SELL limit from 1.846 and SELL limit from 1.852
Tp1 @ 1.841 1
Tp2 @ 1.835 2
Tp3 @ 1.829 3
Tp4 @ 1.823 0
Sl    @ 1.858 ",1.858,GBPCAD,2025-05-04T20:33:26+00:00,1.841,1.835,1.829,1.823
-1001552516320,SELL,SELL,"[193.4, 194.0]",limit,9725,"GBPJPY SELL limit from 193.4 and SELL limit from 194.0
Tp1 @ 192.9 1
Tp2 @ 192.3 2
Tp3 @ 191.7 3
Tp4 @ 191.1 0
Sl    @ 194.6 ",194.6,GBPJPY,2025-05-04T20:33:26+00:00,192.9,192.3,191.7,191.1
-1001552516320,BUY,BUY,"[2.211, 2.205]",limit,9724,"GNPNZD BUY limit from 2.211 and BUY limit from 2.205
Tp1 @ 2.216 1
Tp2 @ 2.222 2
Tp3 @ 2.228 3
Tp4 @ 2.234 4
Sl    @ 2.199 ",2.199,GNPNZD,2025-05-04T20:33:25+00:00,2.216,2.222,2.228,2.234
-1001552516320,SELL,SELL,"[2.253, 2.259]",limit,9723,"GBPNZD SELL limit from 2.253 and SELL limit from 2.259
Tp1 @ 2.248 1
Tp2 @ 2.242 2
Tp3 @ 2.236 3
Tp4 @ 2.230 0
Sl    @ 2.265 ",2.265,GBPNZD,2025-05-04T20:33:25+00:00,2.248,2.242,2.236,2.23
-1001552516320,SELL,SELL,"[0.839, 0.845]",limit,9722,"NZDCAD SELL limit from 0.839 and SELL limit from 0.845
Tp1 @ 0.834 1
Tp2 @ 0.828 2
Tp3 @ 0.822 3
Tp4 @ 0.816 0
Sl    @ 0.851 ",0.851,NZDCAD,2025-05-04T20:33:25+00:00,0.834,0.828,0.822,0.816
-1001552516320,SELL,SELL,"[0.505, 0.511]",limit,9721,"NZDCHF SELL limit from 0.505 and SELL limit from 0.511
Tp1 @ 0.500 1
Tp2 @ 0.494 2
Tp3 @ 0.488 3
Tp4 @ 0.482 0
Sl    @ 0.517 ",0.517,NZDCHF,2025-05-04T20:33:25+00:00,0.5,0.494,0.488,0.482
-1001552516320,SELL,SELL,"[86.9, 87.5]",limit,9720,"NZDJPY SELL limit from 86.9 and SELL limit from 87.5
Tp1 @ 86.4 1
Tp2 @ 85.8 2
Tp3 @ 85.2 3
Tp4 @ 84.6 0
Sl    @ 88.1 ",88.1,NZDJPY,2025-05-04T20:33:25+00:00,86.4,85.8,85.2,84.6
-1001552516320,BUY,BUY,"[84.3, 83.7]",limit,9719,"NZDJPY BUY limit from 84.3 and BUY limit from 83.7
Tp1 @ 84.8 1
Tp2 @ 85.4 2
Tp3 @ 86.0 3
Tp4 @ 86.6 4
Sl    @ 83.1 ",83.1,NZDJPY,2025-05-04T20:33:25+00:00,84.8,85.4,86.0,86.6
-1001552516320,SELL,SELL,"[0.599, 0.605]",limit,9718,"NZDUSD SELL limit from 0.599 and SELL limit from 0.605
Tp1 @ 0.594 1
Tp2 @ 0.588 2
Tp3 @ 0.582 3
Tp4 @ 0.576 0
Sl    @ 0.611 ",0.611,NZDUSD,2025-05-04T20:33:25+00:00,0.594,0.588,0.582,0.576
-1001552516320,BUY,BUY,"[0.578, 0.572]",limit,9717,"NZDUSD BUY limit from 0.578 and BUY limit from 0.572
Tp1 @ 0.583 1
Tp2 @ 0.589 2
Tp3 @ 0.595 3
Tp4 @ 0.601 4
Sl    @ 0.566 ",0.566,NZDUSD,2025-05-04T20:33:25+00:00,0.583,0.589,0.595,0.601
-1001552516320,BUY,BUY,"[1.371, 1.365]",limit,9716,"USDCAD BUY limit from 1.371 and BUY limit from 1.365
Tp1 @ 1.376 1
Tp2 @ 1.382 2
Tp3 @ 1.388 3
Tp4 @ 1.394 4
Sl    @ 1.359 ",1.359,USDCAD,2025-05-04T20:33:25+00:00,1.376,1.382,1.388,1.394
-1001552516320,SELL,SELL,"[1.404, 1.41]",limit,9715,"USDCAD SELL limit from 1.404 and SELL limit from 1.410
Tp1 @ 1.399 1
Tp2 @ 1.393 2
Tp3 @ 1.387 3
Tp4 @ 1.381 0
Sl    @ 1.416 ",1.416,USDCAD,2025-05-04T20:33:25+00:00,1.399,1.393,1.387,1.381
-1001552516320,BUY,,['market'],market,9714,"USDJPY BUY Now and BUY limit from 144.3
Tp1 @ 145.4 1
Tp2 @ 146.0 2
Tp3 @ 146.6 3
Tp4 @ 147.2 4
Sl    @ 143.7 ",143.7,USDJPY,2025-05-04T20:33:25+00:00,145.4,146.0,146.6,147.2
-1001552516320,SELL,SELL,"[0.839, 0.845]",limit,9713,"USDCHF SELL limit from 0.839 and SELL limit from 0.845
Tp1 @ 0.834 1
Tp2 @ 0.828 2
Tp3 @ 0.822 3
Tp4 @ 0.816 0
Sl    @ 0.851 ",0.851,USDCHF,2025-05-04T20:33:25+00:00,0.834,0.828,0.822,0.816
-1001552516320,BUY,BUY,"[0.814, 0.808]",limit,9712,"USDCHF BUY limit from 0.814 and BUY limit from 0.808
Tp1 @ 0.819 1
Tp2 @ 0.825 2
Tp3 @ 0.831 3
Tp4 @ 0.837 4
Sl    @ 0.802 ",0.802,USDCHF,2025-05-04T20:33:25+00:00,0.819,0.825,0.831,0.837
